[[1;33mWARNING[m] 
[[1;33mWARNING[m] Some problems were encountered while building the effective settings
[[1;33mWARNING[m] Unrecognised tag: 'blocked' (position: START_TAG seen ...</url>\n      <blocked>... @164:16)  @ /usr/share/maven/conf/settings.xml, line 164, column 16
[[1;33mWARNING[m] 
[[1;34mINFO[m] Scanning for projects...
[[1;34mINFO[m] 
[[1;34mINFO[m] [1m-------------------------< [0;36mcom.example:synod[0;1m >--------------------------[m
[[1;34mINFO[m] [1mBuilding synod 1.0[m
[[1;34mINFO[m] [1m--------------------------------[ jar ]---------------------------------[m
[[1;34mINFO[m] 
[[1;34mINFO[m] [1m--- [0;32mexec-maven-plugin:3.0.0:exec[m [1m(default-cli)[m @ [36msynod[0;1m ---[m
22:56:04.986 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p58 - HOLD received
22:56:05.230 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p62 - HOLD received
22:56:05.248 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p72 - HOLD received
22:56:05.249 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p35 - HOLD received
22:56:05.249 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p89 - HOLD received
22:56:05.249 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p25 - HOLD received
22:56:05.249 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p10 - HOLD received
22:56:05.249 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p33 - HOLD received
22:56:05.250 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p95 - HOLD received
22:56:05.266 [system-akka.actor.default-dispatcher-12] INFO com.example.synod.Process - p48 - HOLD received
22:56:05.266 [system-akka.actor.default-dispatcher-12] INFO com.example.synod.Process - p2 - HOLD received
22:56:05.270 [system-akka.actor.default-dispatcher-12] INFO com.example.synod.Process - p22 - HOLD received
22:56:05.271 [system-akka.actor.default-dispatcher-12] INFO com.example.synod.Process - p80 - HOLD received
22:56:05.274 [system-akka.actor.default-dispatcher-12] INFO com.example.synod.Process - p68 - HOLD received
22:56:05.274 [system-akka.actor.default-dispatcher-12] INFO com.example.synod.Process - p18 - HOLD received
22:56:05.278 [system-akka.actor.default-dispatcher-10] INFO com.example.synod.Process - p21 - HOLD received
22:56:05.279 [system-akka.actor.default-dispatcher-11] INFO com.example.synod.Process - p75 - HOLD received
22:56:05.287 [system-akka.actor.default-dispatcher-10] INFO com.example.synod.Process - p41 - HOLD received
22:56:05.634 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p52 - HOLD received
22:56:05.676 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p7 - HOLD received
22:56:05.676 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p93 - HOLD received
22:56:05.681 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p98 - HOLD received
22:56:05.690 [system-akka.actor.default-dispatcher-13] INFO com.example.synod.Process - p29 - HOLD received
22:56:05.845 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p97 - HOLD received
22:56:06.203 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p69 - HOLD received
22:56:06.477 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p27 - HOLD received
22:56:07.080 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p0 - HOLD received
22:56:09.095 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p4 - HOLD received
22:56:11.238 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p92 - HOLD received
22:56:15.011 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p66 - HOLD received
22:56:15.561 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p88 - HOLD received
22:56:15.593 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p67 - HOLD received
22:56:15.594 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p11 - HOLD received
22:56:15.650 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p54 - HOLD received
22:56:15.654 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p47 - HOLD received
22:56:15.654 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p3 - HOLD received
22:56:15.921 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p55 - HOLD received
22:56:15.932 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p63 - HOLD received
22:56:15.932 [system-akka.actor.default-dispatcher-8] INFO com.example.synod.Process - p99 - HOLD received
22:56:15.986 [system-akka.actor.default-dispatcher-10] INFO com.example.synod.Process - p82 - HOLD received
22:56:16.836 [system-akka.actor.default-dispatcher-10] INFO com.example.synod.Process - p6 - HOLD received
22:56:16.859 [system-akka.actor.default-dispatcher-10] INFO com.example.synod.Process - p5 - HOLD received
22:56:16.888 [system-akka.actor.default-dispatcher-6] INFO com.example.synod.Process - p1 - HOLD received
22:56:16.889 [system-akka.actor.default-dispatcher-6] INFO com.example.synod.Process - p9 - HOLD received
22:56:16.889 [system-akka.actor.default-dispatcher-6] INFO com.example.synod.Process - p8 - HOLD received
[[1;34mINFO[m] [1m------------------------------------------------------------------------[m
[[1;34mINFO[m] [1;32mBUILD SUCCESS[m
[[1;34mINFO[m] [1m------------------------------------------------------------------------[m
[[1;34mINFO[m] Total time:  01:17 min
[[1;34mINFO[m] Finished at: 2024-04-01T22:57:07+02:00
[[1;34mINFO[m] [1m------------------------------------------------------------------------[m
